AddNum,StPreDir,StName,StSuffix,Zip4,Name,geometry,longitude,latitude,jointadd
8255,W,SADDLEHORN,ST,83709,,POINT (-116.284993126 43.55837238900006),-116.28499312599996,43.558372389000056,8255 W SADDLEHORN ST
8231,W,SADDLEHORN,ST,83709,,POINT (-116.284784674 43.55838159400002),-116.28478467399998,43.558381594000025,8231 W SADDLEHORN ST
8276,W,SADDLEHORN,ST,83709,,POINT (-116.285136629 43.55863429000004),-116.28513662899996,43.55863429000004,8276 W SADDLEHORN ST
8258,W,SADDLEHORN,ST,83709,,POINT (-116.284928259 43.55865289900004),-116.28492825899997,43.55865289900004,8258 W SADDLEHORN ST
8224,W,SADDLEHORN,ST,83709,,POINT (-116.284506162 43.55863253800004),-116.28450616199996,43.55863253800004,8224 W SADDLEHORN ST
8229,W,SADDLEHORN,ST,83709,,POINT (-116.28458104 43.55838724900008),-116.28458103999998,43.55838724900008,8229 W SADDLEHORN ST
8202,W,SADDLEHORN,ST,83709,,POINT (-116.284231467 43.55864557700005),-116.28423146699998,43.55864557700005,8202 W SADDLEHORN ST
8178,W,SADDLEHORN,ST,83709,,POINT (-116.284023033 43.55865713100007),-116.28402303299998,43.558657131000075,8178 W SADDLEHORN ST
8170,W,SADDLEHORN,ST,83709,,POINT (-116.2838371289999 43.55865682400002),-116.28383712899995,43.558656824000025,8170 W SADDLEHORN ST
8156,W,SADDLEHORN,ST,83709,,POINT (-116.283622212 43.55866605600005),-116.28362221199995,43.55866605600005,8156 W SADDLEHORN ST
8144,W,SADDLEHORN,ST,83709,,POINT (-116.283372844 43.55867936000004),-116.28337284399998,43.55867936000004,8144 W SADDLEHORN ST
8213,W,SADDLEHORN,ST,83709,,POINT (-116.28435142 43.55837891800007),-116.28435142,43.558378918000074,8213 W SADDLEHORN ST
8185,W,SADDLEHORN,ST,83709,,POINT (-116.284139507 43.55836227300006),-116.28413950699996,43.55836227300006,8185 W SADDLEHORN ST
8177,W,SADDLEHORN,ST,83709,,POINT (-116.2839213569999 43.55837152100003),-116.28392135699994,43.558371521000026,8177 W SADDLEHORN ST
8163,W,SADDLEHORN,ST,83709,,POINT (-116.283686917 43.55836673700003),-116.28368691699995,43.55836673700003,8163 W SADDLEHORN ST
6780,S,MISTYGLEN,AVE,83709,,POINT (-116.304665976 43.54140908600004),-116.30466597599997,43.541409086000044,6780 S MISTYGLEN AVE
6794,S,MISTYGLEN,AVE,83709,,POINT (-116.304666195 43.54125684500008),-116.30466619499998,43.54125684500008,6794 S MISTYGLEN AVE
6802,S,MISTYGLEN,AVE,83709,,POINT (-116.304679086 43.54107632600005),-116.30467908599996,43.54107632600005,6802 S MISTYGLEN AVE
6816,S,MISTYGLEN,AVE,83709,,POINT (-116.3046953799999 43.54091460000006),-116.30469537999994,43.540914600000065,6816 S MISTYGLEN AVE
6763,S,WARWICKSHIRE,AVE,83709,,POINT (-116.3080279819999 43.54147911700005),-116.30802798199994,43.54147911700005,6763 S WARWICKSHIRE AVE
6779,S,WARWICKSHIRE,AVE,83709,,POINT (-116.308041295 43.54134562200005),-116.30804129499995,43.54134562200005,6779 S WARWICKSHIRE AVE
9858,W,LITTLEWOOD,ST,83709,,POINT (-116.305049224 43.54128429800005),-116.30504922399996,43.54128429800005,9858 W LITTLEWOOD ST
9870,W,LITTLEWOOD,ST,83709,,POINT (-116.305269492 43.54125904700004),-116.30526949199998,43.54125904700004,9870 W LITTLEWOOD ST
9892,W,LITTLEWOOD,ST,83709,,POINT (-116.305453738 43.54126050300005),-116.30545373799998,43.541260503000046,9892 W LITTLEWOOD ST
9906,W,LITTLEWOOD,ST,83709,,POINT (-116.305636395 43.54126490600004),-116.30563639499996,43.54126490600004,9906 W LITTLEWOOD ST
9928,W,LITTLEWOOD,ST,83709,,POINT (-116.305818987 43.54126225500005),-116.30581898699995,43.54126225500005,9928 W LITTLEWOOD ST
9932,W,LITTLEWOOD,ST,83709,,POINT (-116.3060243099999 43.54127124900003),-116.30602430999994,43.54127124900003,9932 W LITTLEWOOD ST
9944,W,LITTLEWOOD,ST,83709,,POINT (-116.3062156619999 43.54126456500006),-116.30621566199994,43.54126456500006,9944 W LITTLEWOOD ST
9966,W,LITTLEWOOD,ST,83709,,POINT (-116.306391897 43.54127370000003),-116.30639189699997,43.54127370000003,9966 W LITTLEWOOD ST
9980,W,LITTLEWOOD,ST,83709,,POINT (-116.306571192 43.54126401100007),-116.30657119199998,43.54126401100007,9980 W LITTLEWOOD ST
9992,W,LITTLEWOOD,ST,83709,,POINT (-116.306708645 43.54127333300005),-116.30670864499996,43.54127333300005,9992 W LITTLEWOOD ST
10004,W,LITTLEWOOD,ST,83709,,POINT (-116.306861767 43.54127512500003),-116.30686176699999,43.54127512500003,10004 W LITTLEWOOD ST
10016,W,LITTLEWOOD,ST,83709,,POINT (-116.307024924 43.54126786400008),-116.30702492399996,43.541267864000076,10016 W LITTLEWOOD ST
10030,W,LITTLEWOOD,ST,83709,,POINT (-116.307230206 43.54127215400007),-116.30723020599999,43.54127215400007,10030 W LITTLEWOOD ST
10062,W,LITTLEWOOD,ST,83709,,POINT (-116.307412842 43.54127420300006),-116.30741284199996,43.54127420300006,10062 W LITTLEWOOD ST
10088,W,LITTLEWOOD,ST,83709,,POINT (-116.307618079 43.54127379000005),-116.30761807899995,43.54127379000005,10088 W LITTLEWOOD ST
10089,W,LITTLEWOOD,ST,83709,,POINT (-116.307597299 43.54107412700006),-116.30759729899995,43.54107412700006,10089 W LITTLEWOOD ST
10101,W,LITTLEWOOD,ST,83709,,POINT (-116.308102747 43.54105669400008),-116.30810274699996,43.541056694000076,10101 W LITTLEWOOD ST
10061,W,LITTLEWOOD,ST,83709,,POINT (-116.307423604 43.54104706100003),-116.30742360399995,43.54104706100003,10061 W LITTLEWOOD ST
10035,W,LITTLEWOOD,ST,83709,,POINT (-116.307237835 43.54105560700003),-116.30723783499997,43.54105560700003,10035 W LITTLEWOOD ST
10019,W,LITTLEWOOD,ST,83709,,POINT (-116.307042262 43.54105244600004),-116.30704226199998,43.54105244600004,10019 W LITTLEWOOD ST
10003,W,LITTLEWOOD,ST,83709,,POINT (-116.306877652 43.54105684300004),-116.30687765199997,43.541056843000035,10003 W LITTLEWOOD ST
9995,W,LITTLEWOOD,ST,83709,,POINT (-116.3067144189999 43.54105587500004),-116.30671441899995,43.54105587500004,9995 W LITTLEWOOD ST
9981,W,LITTLEWOOD,ST,83709,,POINT (-116.306573811 43.54105479700007),-116.30657381099996,43.54105479700007,9981 W LITTLEWOOD ST
9963,W,LITTLEWOOD,ST,83709,,POINT (-116.306391515 43.54104058000007),-116.30639151499997,43.54104058000007,9963 W LITTLEWOOD ST
9947,W,LITTLEWOOD,ST,83709,,POINT (-116.3062153559999 43.54103967300006),-116.30621535599994,43.54103967300006,9947 W LITTLEWOOD ST
9935,W,LITTLEWOOD,ST,83709,,POINT (-116.306013383 43.54104359400003),-116.30601338299999,43.54104359400003,9935 W LITTLEWOOD ST
9923,W,LITTLEWOOD,ST,83709,,POINT (-116.305830653 43.54103096400007),-116.30583065299999,43.54103096400007,9923 W LITTLEWOOD ST
9901,W,LITTLEWOOD,ST,83709,,POINT (-116.3056513229999 43.54103712500006),-116.30565132299995,43.54103712500006,9901 W LITTLEWOOD ST
9895,W,LITTLEWOOD,ST,83709,,POINT (-116.305430024 43.54104819300005),-116.30543002399997,43.54104819300005,9895 W LITTLEWOOD ST
9871,W,LITTLEWOOD,ST,83709,,POINT (-116.305258658 43.54104138400004),-116.30525865799996,43.54104138400004,9871 W LITTLEWOOD ST
9859,W,LITTLEWOOD,ST,83709,,POINT (-116.30507597 43.54103345400006),-116.30507596999996,43.54103345400006,9859 W LITTLEWOOD ST
10968,W,OLIANA,DR,83709,,POINT (-116.318861987 43.54192661400003),-116.31886198699999,43.54192661400003,10968 W OLIANA DR
10962,W,OLIANA,DR,83709,,POINT (-116.3188508059999 43.54202659700007),-116.31885080599994,43.542026597000074,10962 W OLIANA DR
10956,W,OLIANA,DR,83709,,POINT (-116.318840726 43.54214845000007),-116.31884072599996,43.54214845000007,10956 W OLIANA DR
10948,W,OLIANA,DR,83709,,POINT (-116.3188473339999 43.54226597800005),-116.31884733399994,43.542265978000046,10948 W OLIANA DR
10940,W,OLIANA,DR,83709,,POINT (-116.318845836 43.54239244100006),-116.31884583599998,43.54239244100006,10940 W OLIANA DR
10934,W,OLIANA,DR,83709,,POINT (-116.318895229 43.54248918300004),-116.31889522899996,43.54248918300004,10934 W OLIANA DR
10926,W,OLIANA,DR,83709,,POINT (-116.318960788 43.54259817300004),-116.31896078799997,43.542598173000044,10926 W OLIANA DR
10912,W,OLIANA,DR,83709,,POINT (-116.3190752309999 43.54271475100006),-116.31907523099994,43.54271475100006,10912 W OLIANA DR
10906,W,OLIANA,DR,83709,,POINT (-116.319148865 43.54281137300006),-116.31914886499999,43.54281137300006,10906 W OLIANA DR
10977,W,LOCKWOOD,DR,83709,,POINT (-116.318849165 43.54317820600005),-116.31884916499996,43.54317820600005,10977 W LOCKWOOD DR
10905,W,OLIANA,DR,83709,,POINT (-116.318884722 43.54303427100007),-116.31888472199995,43.54303427100007,10905 W OLIANA DR
10913,W,OLIANA,DR,83709,,POINT (-116.318794402 43.54288189000005),-116.31879440199998,43.54288189000005,10913 W OLIANA DR
10929,W,OLIANA,DR,83709,,POINT (-116.3186855179999 43.54274788900005),-116.31868551799994,43.542747889000054,10929 W OLIANA DR
10937,W,OLIANA,DR,83709,,POINT (-116.318597468 43.54262104500003),-116.31859746799995,43.54262104500003,10937 W OLIANA DR
10945,W,OLIANA,DR,83709,,POINT (-116.318490632 43.54243054100004),-116.31849063199996,43.542430541000044,10945 W OLIANA DR
10951,W,OLIANA,DR,83709,,POINT (-116.318473458 43.54227600200005),-116.31847345799997,43.54227600200005,10951 W OLIANA DR
10959,W,OLIANA,DR,83709,,POINT (-116.318487757 43.54212661300005),-116.31848775699996,43.54212661300005,10959 W OLIANA DR
10963,W,OLIANA,DR,83709,,POINT (-116.318486628 43.54200440300008),-116.31848662799996,43.54200440300008,10963 W OLIANA DR
10967,W,OLIANA,DR,83709,,POINT (-116.318525676 43.54186019800005),-116.31852567599998,43.54186019800005,10967 W OLIANA DR
1918,S,THREE MILE CREEK,RD,83709,,POINT (-116.287011063 43.58551274500007),-116.28701106299997,43.585512745000074,1918 S THREE MILE CREEK RD
7709,W,OVERLAND,RD,83709,,POINT (-116.278102342 43.58888276300007),-116.27810234199995,43.58888276300007,7709 W OVERLAND RD
2756,S,COLE,RD,83709,,POINT (-116.271721215 43.57772396600006),-116.27172121499996,43.577723966000065,2756 S COLE RD
2756,S,COLE,RD,83709,,POINT (-116.2718869559999 43.57772321000004),-116.27188695599995,43.577723210000045,2756 S COLE RD
2756,S,COLE,RD,83709,,POINT (-116.272137589 43.57772206600004),-116.27213758899995,43.577722066000035,2756 S COLE RD
2756,S,COLE,RD,83709,,POINT (-116.272408535 43.57773258300006),-116.27240853499995,43.577732583000056,2756 S COLE RD
2791,S,VICTORY VIEW,WAY,83709,,POINT (-116.290745389 43.57772103700006),-116.290745389,43.57772103700006,2791 S VICTORY VIEW WAY
7709,W,OVERLAND,RD,83709,,POINT (-116.278132344 43.58861458900003),-116.27813234399997,43.58861458900003,7709 W OVERLAND RD
7287,W,FRANKLIN,RD,83709,,POINT (-116.271295591 43.60285725100005),-116.27129559099996,43.602857251000046,7287 W FRANKLIN RD
7289,W,FRANKLIN,RD,83709,,POINT (-116.271459 43.60285944400005),-116.271459,43.602859444000046,7289 W FRANKLIN RD
7291,W,FRANKLIN,RD,83709,,POINT (-116.2715514559999 43.60288782500004),-116.27155145599994,43.60288782500004,7291 W FRANKLIN RD
7293,W,FRANKLIN,RD,83709,,POINT (-116.271692319 43.60290187700008),-116.27169231899995,43.60290187700008,7293 W FRANKLIN RD
7295,W,FRANKLIN,RD,83709,,POINT (-116.271904217 43.60289914700007),-116.27190421699999,43.60289914700007,7295 W FRANKLIN RD
7299,W,FRANKLIN,RD,83709,,POINT (-116.2720999379999 43.60289648900005),-116.27209993799994,43.602896489000045,7299 W FRANKLIN RD
7285,W,FRANKLIN,RD,83709,,POINT (-116.272119079 43.60305216800003),-116.27211907899999,43.60305216800003,7285 W FRANKLIN RD
7281,W,FRANKLIN,RD,83709,,POINT (-116.271958976 43.60305818900008),-116.27195897599995,43.60305818900008,7281 W FRANKLIN RD
7277,W,FRANKLIN,RD,83709,,POINT (-116.271766479 43.60305965500004),-116.27176647899995,43.60305965500004,7277 W FRANKLIN RD
7269,W,FRANKLIN,RD,83709,,POINT (-116.271277275 43.60298429800008),-116.27127727499999,43.60298429800008,7269 W FRANKLIN RD
8585,W,STIRRUP,ST,83709,,POINT (-116.289340398 43.54823836000003),-116.28934039799998,43.54823836000003,8585 W STIRRUP ST
2230,S,COLE,RD,83709,,POINT (-116.2734935729999 43.58101984700005),-116.27349357299994,43.58101984700005,2230 S COLE RD
2230,S,COLE,RD,83709,,POINT (-116.273511755 43.58087869100007),-116.27351175499996,43.580878691000066,2230 S COLE RD
2230,S,COLE,RD,83709,,POINT (-116.273536264 43.58072105000008),-116.27353626399997,43.58072105000008,2230 S COLE RD
2230,S,COLE,RD,83709,,POINT (-116.273557313 43.58053755900005),-116.27355731299997,43.58053755900005,2230 S COLE RD
2230,S,COLE,RD,83709,,POINT (-116.2735590409999 43.58036356200006),-116.27355904099994,43.58036356200006,2230 S COLE RD
2240,S,COLE,RD,83709,,POINT (-116.272898047 43.58100360400005),-116.27289804699996,43.581003604000045,2240 S COLE RD
2240,S,COLE,RD,83709,,POINT (-116.27289054 43.58050988700006),-116.27289054,43.58050988700006,2240 S COLE RD
6545,S,RED SHINE,WAY,83709,,POINT (-116.323700111 43.54358491500005),-116.323700111,43.543584915000054,6545 S RED SHINE WAY
10972,W,LOCKWOOD,DR,83709,,POINT (-116.318960896 43.54335178800005),-116.31896089599996,43.54335178800005,10972 W LOCKWOOD DR
7132,W,TARGEE,ST,83709,,POINT (-116.2682213749999 43.58579455200004),-116.26822137499994,43.58579455200004,7132 W TARGEE ST
3335,S,COLE,RD,83709,,POINT (-116.274534266 43.57258024300006),-116.27453426599999,43.57258024300006,3335 S COLE RD
3299,S,MAVERICK,LN,83709,,POINT (-116.275847135 43.57275496000005),-116.27584713499999,43.572754960000054,3299 S MAVERICK LN
6217,W,GOWEN,RD,83709,,POINT (-116.259640457 43.56133088800004),-116.25964045699999,43.56133088800004,6217 W GOWEN RD
6328,W,GOWEN,RD,83709,,POINT (-116.259272042 43.56444636100008),-116.25927204199996,43.56444636100008,6328 W GOWEN RD
6349,W,GOWEN,RD,83709,,POINT (-116.259973628 43.56595535100007),-116.25997362799995,43.56595535100007,6349 W GOWEN RD
6358,W,GOWEN,RD,83709,,POINT (-116.259368995 43.56635922100003),-116.25936899499999,43.56635922100003,6358 W GOWEN RD
6364,W,GOWEN,RD,83709,,POINT (-116.259306569 43.56662547800005),-116.25930656899999,43.56662547800005,6364 W GOWEN RD
11048,W,SOLUNA,DR,83709,,POINT (-116.31981022 43.54348173800003),-116.31981021999997,43.543481738000025,11048 W SOLUNA DR
7996,W,OVERLAND,RD,83709,,POINT (-116.2813669989999 43.59100879000005),-116.28136699899994,43.591008790000046,7996 W OVERLAND RD
2042,S,CENTURY,WAY,83709,,POINT (-116.271448533 43.58445999800006),-116.27144853299995,43.58445999800006,2042 S CENTURY WAY
6530,S,KIRRA,WAY,83709,,POINT (-116.318133677 43.54367100700006),-116.31813367699999,43.54367100700006,6530 S KIRRA WAY
6531,S,KIRRA,WAY,83709,,POINT (-116.318284222 43.54356257500007),-116.31828422199999,43.54356257500007,6531 S KIRRA WAY
6538,S,KIRRA,WAY,83709,,POINT (-116.31802934 43.54364664600007),-116.31802933999995,43.54364664600007,6538 S KIRRA WAY
6545,S,KIRRA,WAY,83709,,POINT (-116.3182303569999 43.54343991600007),-116.31823035699995,43.54343991600007,6545 S KIRRA WAY
6556,S,KIRRA,WAY,83709,,POINT (-116.3179351749999 43.54351485900003),-116.31793517499995,43.54351485900003,6556 S KIRRA WAY
6563,S,KIRRA,WAY,83709,,POINT (-116.318191812 43.54330785200005),-116.31819181199995,43.543307852000055,6563 S KIRRA WAY
6568,S,KIRRA,WAY,83709,,POINT (-116.31784112 43.54339482600005),-116.31784111999997,43.54339482600005,6568 S KIRRA WAY
6571,S,KIRRA,WAY,83709,,POINT (-116.318060953 43.54314097800005),-116.31806095299999,43.543140978000054,6571 S KIRRA WAY
6576,S,KIRRA,WAY,83709,,POINT (-116.317706693 43.54327793300007),-116.31770669299999,43.54327793300007,6576 S KIRRA WAY
6587,S,KIRRA,WAY,83709,,POINT (-116.318015216 43.54300307200003),-116.31801521599999,43.54300307200003,6587 S KIRRA WAY
6590,S,KIRRA,WAY,83709,,POINT (-116.317641085 43.54317539400006),-116.31764108499999,43.54317539400006,6590 S KIRRA WAY
6591,S,KIRRA,WAY,83709,,POINT (-116.317977727 43.54288276100004),-116.31797772699997,43.542882761000044,6591 S KIRRA WAY
6594,S,KIRRA,WAY,83709,,POINT (-116.3175790499999 43.54302287300004),-116.31757904999995,43.54302287300004,6594 S KIRRA WAY
6607,S,KIRRA,WAY,83709,,POINT (-116.317819659 43.54272263300004),-116.31781965899995,43.54272263300004,6607 S KIRRA WAY
6602,S,KIRRA,WAY,83709,,POINT (-116.317460647 43.54289120600004),-116.31746064699996,43.542891206000036,6602 S KIRRA WAY
6621,S,KIRRA,WAY,83709,,POINT (-116.317693037 43.54257631200005),-116.31769303699997,43.54257631200005,6621 S KIRRA WAY
6618,S,KIRRA,WAY,83709,,POINT (-116.317394738 43.54275633800006),-116.31739473799996,43.54275633800006,6618 S KIRRA WAY
6626,S,KIRRA,WAY,83709,,POINT (-116.317280265 43.54261289500005),-116.31728026499997,43.54261289500005,6626 S KIRRA WAY
6629,S,KIRRA,WAY,83709,,POINT (-116.3175938479999 43.54244675300004),-116.31759384799994,43.542446753000036,6629 S KIRRA WAY
10961,W,LOCKWOOD,DR,83709,,POINT (-116.318579497 43.54328829000008),-116.31857949699997,43.54328829000008,10961 W LOCKWOOD DR
10964,W,LOCKWOOD,DR,83709,,POINT (-116.318775386 43.54349598500005),-116.31877538599997,43.54349598500005,10964 W LOCKWOOD DR
10958,W,LOCKWOOD,DR,83709,,POINT (-116.318635915 43.54370241100003),-116.31863591499996,43.54370241100003,10958 W LOCKWOOD DR
4047,S,BANNER,ST,83709,,POINT (-116.262471411 43.56567808200003),-116.26247141099998,43.565678082000034,4047 S BANNER ST
4069,S,BANNER,ST,83709,,POINT (-116.2625090609999 43.56535168400006),-116.26250906099995,43.56535168400006,4069 S BANNER ST
7675,W,OVERLAND,RD,83709,,POINT (-116.2773824179999 43.59007958400008),-116.27738241799995,43.59007958400008,7675 W OVERLAND RD
1251,S,COLE,RD,83709,,POINT (-116.276406457 43.59321250000005),-116.27640645699995,43.59321250000005,1251 S COLE RD
1559,S,ALLANTE,PL,83709,,POINT (-116.292374208 43.59081531500004),-116.29237420799996,43.59081531500004,1559 S ALLANTE PL
1559,S,ALLANTE,PL,83709,,POINT (-116.2922917719999 43.59082099500006),-116.29229177199994,43.59082099500006,1559 S ALLANTE PL
1559,S,ALLANTE,PL,83709,,POINT (-116.29220767 43.59082139400005),-116.29220766999998,43.590821394000045,1559 S ALLANTE PL
1585,S,ALLANTE,PL,83709,,POINT (-116.292324032 43.59063098400003),-116.29232403199995,43.59063098400003,1585 S ALLANTE PL
1585,S,ALLANTE,PL,83709,,POINT (-116.29240946 43.59059824900004),-116.29240945999999,43.59059824900004,1585 S ALLANTE PL
1585,S,ALLANTE,PL,83709,,POINT (-116.29222832 43.59059910900004),-116.29222832,43.59059910900004,1585 S ALLANTE PL
1585,S,ALLANTE,PL,83709,,POINT (-116.292418614 43.59053707600003),-116.29241861399998,43.59053707600003,1585 S ALLANTE PL
1585,S,ALLANTE,PL,83709,,POINT (-116.2922505179999 43.59054962900007),-116.29225051799995,43.590549629000066,1585 S ALLANTE PL
6248,W,GOWEN,RD,83709,,POINT (-116.2592624329999 43.56242525400006),-116.25926243299995,43.56242525400006,6248 W GOWEN RD
2653,S,VICTORY VIEW,WAY,83709,,POINT (-116.290320426 43.57866117400005),-116.290320426,43.57866117400005,2653 S VICTORY VIEW WAY
7477,S,MAPLE GROVE,RD,83709,,POINT (-116.2947682559999 43.53527767900005),-116.29476825599994,43.535277679000046,7477 S MAPLE GROVE RD
7801,S,MAPLE GROVE,RD,83709,,POINT (-116.295318735 43.53220578800006),-116.29531873499997,43.532205788000056,7801 S MAPLE GROVE RD
5700,W,GOWEN,RD,83709,,POINT (-116.251035001 43.55797871300007),-116.25103500099999,43.55797871300007,5700 W GOWEN RD
5700,W,GOWEN,RD,83709,,POINT (-116.251049887 43.55806828800007),-116.25104988699997,43.55806828800007,5700 W GOWEN RD
6455,S,RED SHINE,WAY,83709,,POINT (-116.323888988 43.54437618900005),-116.32388898799996,43.54437618900005,6455 S RED SHINE WAY
6443,S,RED SHINE,WAY,83709,,POINT (-116.3238861199999 43.54449964200006),-116.32388611999994,43.54449964200006,6443 S RED SHINE WAY
6431,S,RED SHINE,WAY,83709,,POINT (-116.32387113 43.54462315500007),-116.32387112999999,43.54462315500007,6431 S RED SHINE WAY
6427,S,RED SHINE,WAY,83709,,POINT (-116.323876954 43.54481122300007),-116.32387695399996,43.54481122300007,6427 S RED SHINE WAY
6210,S,VALLEY HEIGHTS,DR,83709,,POINT (-116.323974678 43.54574240000005),-116.32397467799996,43.54574240000005,6210 S VALLEY HEIGHTS DR
6419,S,RED SHINE,WAY,83709,,POINT (-116.3238740849999 43.54493467600003),-116.32387408499994,43.544934676000025,6419 S RED SHINE WAY
6393,S,RED SHINE,WAY,83709,,POINT (-116.3238672589999 43.54506696600004),-116.32386725899994,43.545066966000036,6393 S RED SHINE WAY
6375,S,RED SHINE,WAY,83709,,POINT (-116.323763431 43.54507643200003),-116.32376343099997,43.54507643200003,6375 S RED SHINE WAY
11350,W,PORTOLA,ST,83709,,POINT (-116.3236946979999 43.54519127100008),-116.32369469799994,43.54519127100008,11350 W PORTOLA ST
11344,W,PORTOLA,ST,83709,,POINT (-116.323464487 43.54520124200008),-116.32346448699997,43.545201242000076,11344 W PORTOLA ST
11336,W,PORTOLA,ST,83709,,POINT (-116.323302876 43.54520205300003),-116.32330287599996,43.545202053000025,11336 W PORTOLA ST
11322,W,PORTOLA,ST,83709,,POINT (-116.3230968509999 43.54520602400004),-116.32309685099995,43.54520602400004,11322 W PORTOLA ST
11298,W,PORTOLA,ST,83709,,POINT (-116.322906931 43.54520403800007),-116.32290693099998,43.545204038000065,11298 W PORTOLA ST
11282,W,PORTOLA,ST,83709,,POINT (-116.3226927429999 43.54519923200007),-116.32269274299995,43.54519923200007,11282 W PORTOLA ST
11270,W,PORTOLA,ST,83709,,POINT (-116.322514971 43.54520012300003),-116.32251497099998,43.54520012300003,11270 W PORTOLA ST
11254,W,PORTOLA,ST,83709,,POINT (-116.322321011 43.54519815500004),-116.32232101099999,43.54519815500004,11254 W PORTOLA ST
11248,W,PORTOLA,ST,83709,,POINT (-116.3221189989999 43.54519916600003),-116.32211899899994,43.54519916600003,11248 W PORTOLA ST
11226,W,PORTOLA,ST,83709,,POINT (-116.321880567 43.54519448100007),-116.321880567,43.54519448100007,11226 W PORTOLA ST
11204,W,PORTOLA,ST,83709,,POINT (-116.321779067 43.54511742200003),-116.32177906699997,43.54511742200003,11204 W PORTOLA ST
6388,S,PALESA,WAY,83709,,POINT (-116.3219075979999 43.54506208900006),-116.32190759799994,43.545062089000055,6388 S PALESA WAY
6394,S,PALESA,WAY,83709,,POINT (-116.3219150959999 43.54500033300008),-116.32191509599994,43.545000333000075,6394 S PALESA WAY
6406,S,PALESA,WAY,83709,,POINT (-116.321970687 43.54489719000003),-116.32197068699998,43.54489719000003,6406 S PALESA WAY
6420,S,PALESA,WAY,83709,,POINT (-116.321989638 43.54476483900004),-116.32198963799999,43.54476483900004,6420 S PALESA WAY
6434,S,PALESA,WAY,83709,,POINT (-116.321992455 43.54463550800006),-116.32199245499999,43.544635508000056,6434 S PALESA WAY
6442,S,PALESA,WAY,83709,,POINT (-116.321962812 43.54449164600004),-116.32196281199998,43.54449164600004,6442 S PALESA WAY
6450,S,PALESA,WAY,83709,,POINT (-116.321953397 43.54435062000005),-116.32195339699996,43.544350620000046,6450 S PALESA WAY
11291,W,PORTOLA,ST,83709,,POINT (-116.322912423 43.54493068100004),-116.32291242299999,43.54493068100004,11291 W PORTOLA ST
11345,W,PORTOLA,ST,83709,,POINT (-116.323396599 43.54480686100004),-116.32339659899998,43.54480686100004,11345 W PORTOLA ST
11331,W,PORTOLA,ST,83709,,POINT (-116.323302988 43.54478765000005),-116.32330298799997,43.544787650000046,11331 W PORTOLA ST
11317,W,PORTOLA,ST,83709,,POINT (-116.323153473 43.54478546100006),-116.32315347299999,43.54478546100006,11317 W PORTOLA ST
11299,W,PORTOLA,ST,83709,,POINT (-116.3229837549999 43.54478337300003),-116.32298375499994,43.54478337300003,11299 W PORTOLA ST
11285,W,PORTOLA,ST,83709,,POINT (-116.322818077 43.54478126500004),-116.32281807699997,43.54478126500004,11285 W PORTOLA ST
11277,W,PORTOLA,ST,83709,,POINT (-116.322676642 43.54477903400004),-116.32267664199998,43.544779034000044,11277 W PORTOLA ST
11263,W,PORTOLA,ST,83709,,POINT (-116.322511105 43.54479161900008),-116.32251110499999,43.54479161900008,11263 W PORTOLA ST
11251,W,PORTOLA,ST,83709,,POINT (-116.3224146859999 43.54479878000006),-116.32241468599995,43.544798780000065,11251 W PORTOLA ST
11342,W,NAPIA,ST,83709,,POINT (-116.323480397 43.54432239800008),-116.32348039699997,43.54432239800008,11342 W NAPIA ST
11328,W,NAPIA,ST,83709,,POINT (-116.323298699 43.54433506500004),-116.32329869899996,43.54433506500004,11328 W NAPIA ST
11306,W,NAPIA,ST,83709,,POINT (-116.3231533919999 43.54435048900007),-116.32315339199994,43.54435048900007,11306 W NAPIA ST
11294,W,NAPIA,ST,83709,,POINT (-116.3229836199999 43.54434252100003),-116.32298361999995,43.54434252100003,11294 W NAPIA ST
11280,W,NAPIA,ST,83709,,POINT (-116.3228342149999 43.54435208800004),-116.32283421499994,43.54435208800004,11280 W NAPIA ST
11276,W,NAPIA,ST,83709,,POINT (-116.322672579 43.54434995900004),-116.32267257899997,43.544349959000044,11276 W NAPIA ST
11266,W,NAPIA,ST,83709,,POINT (-116.322523204 43.54436246300003),-116.32252320399999,43.54436246300003,11266 W NAPIA ST
11244,W,NAPIA,ST,83709,,POINT (-116.322353487 43.54436037400006),-116.32235348699999,43.544360374000064,11244 W NAPIA ST
11354,W,NAPIA,ST,83709,,POINT (-116.323548053 43.54427423400006),-116.32354805299997,43.544274234000056,11354 W NAPIA ST
11232,W,NAPIA,ST,83709,,POINT (-116.322251992 43.54427097500007),-116.32225199199996,43.544270975000074,11232 W NAPIA ST
6464,S,PALESA,WAY,83709,,POINT (-116.321957342 43.54426738900003),-116.32195734199996,43.54426738900003,6464 S PALESA WAY
8739,W,HACKAMORE,DR,83709,,POINT (-116.29016673 43.59402315400007),-116.29016672999995,43.59402315400007,8739 W HACKAMORE DR
8721,W,HACKAMORE,DR,83709,,POINT (-116.290466222 43.59437593700005),-116.29046622199996,43.59437593700005,8721 W HACKAMORE DR
8727,W,HACKAMORE,DR,83709,,POINT (-116.290197157 43.59437104500006),-116.29019715699997,43.59437104500006,8727 W HACKAMORE DR
2370,S,MAPLE GROVE,RD,83709,,POINT (-116.294012294 43.58142535500008),-116.29401229399997,43.58142535500008,2370 S MAPLE GROVE RD
